episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1036,1,14.9921,9.8206,0.210,420,1313,31,81,0.126,100,18.24,36262,699.32,3,1,20.673(25.841%)(0.072m),43.701(43.701%)(2.539m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),14.547(36.367%)(0.487m),18.000(45.000%)(0.857m),234.966,2771.986
1037,1,18.8278,9.9352,0.196,419,1309,0,26,0.126,100,18.32,36304,732.88,4,1,25.215(31.519%)(0.559m),51.586(51.586%)(3.384m),71.000(71.000%)(5.464m),40.000(40.000%)(2.143m),30.000(37.500%)(1.071m),17.823(44.557%)(0.838m),21.000(52.500%)(1.179m),344.506,3002.726
1038,1,14.1778,10.2288,0.217,427,1327,35,76,0.125,100,18.40,36347,630.24,5,1,22.065(27.582%)(0.221m),44.000(44.000%)(2.571m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),23.000(28.750%)(0.321m),15.546(38.864%)(0.594m),16.000(40.000%)(0.643m),338.741,2707.003
1039,1,14.3311,10.5212,0.199,472,1425,55,46,0.125,100,18.48,36395,852.76,6,1,17.742(22.178%)(0.000m),37.862(37.862%)(1.914m),48.000(48.000%)(3.000m),37.000(37.000%)(1.821m),23.000(28.750%)(0.321m),12.446(31.114%)(0.262m),21.000(52.500%)(1.179m),395.034,2940.648
1040,1,15.3485,10.8441,0.195,423,1321,45,30,0.125,100,18.56,36438,771.41,7,1,16.973(21.216%)(0.000m),36.388(36.388%)(1.756m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),26.000(32.500%)(0.643m),11.898(29.745%)(0.203m),23.000(57.500%)(1.393m),234.966,2919.722
1041,1,15.0589,10.7722,0.189,423,1320,70,0,0.125,100,18.64,36481,761.40,8,1,32.000(40.000%)(1.286m),61.000(61.000%)(4.393m),83.000(83.000%)(6.750m),32.430(32.430%)(1.332m),15.013(18.767%)(0.000m),23.000(57.500%)(1.393m),10.517(26.294%)(0.055m),812.736,3167.934
1042,1,12.9885,10.7159,0.214,422,1318,56,73,0.124,100,18.71,36524,741.80,9,1,23.000(28.750%)(0.321m),61.000(61.000%)(4.393m),68.000(68.000%)(5.143m),39.000(39.000%)(2.036m),19.785(24.732%)(0.000m),17.000(42.500%)(0.750m),13.910(34.774%)(0.419m),388.673,2972.744
1043,1,-0.3181,10.6902,0.226,322,996,8,90,0.124,90,18.70,36557,547.66,0,0,27.878(34.847%)(0.844m),44.000(44.000%)(2.571m),58.000(58.000%)(4.071m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),19.757(49.391%)(1.045m),11.000(27.500%)(0.107m),366.019,2762.930
1044,1,17.4550,11.0459,0.215,417,1304,9,37,0.124,100,18.77,36599,761.19,1,1,24.624(30.780%)(0.495m),51.582(51.582%)(3.384m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),17.395(43.487%)(0.792m),21.000(52.500%)(1.179m),234.966,2729.698
1045,1,17.5195,11.0878,0.222,429,1331,57,0,0.124,100,18.85,36642,776.76,2,1,32.000(40.000%)(1.286m),54.000(54.000%)(3.643m),68.000(68.000%)(5.143m),33.732(33.732%)(1.471m),15.679(19.598%)(0.000m),23.000(57.500%)(1.393m),10.990(27.476%)(0.106m),672.932,3067.217
1046,1,18.6063,11.2168,0.209,468,1415,9,63,0.123,100,18.93,36689,836.77,3,1,27.592(34.490%)(0.813m),57.448(57.448%)(4.012m),54.000(54.000%)(3.643m),45.000(45.000%)(2.679m),29.000(36.250%)(0.964m),19.564(48.910%)(1.025m),18.000(45.000%)(0.857m),478.803,3474.569
1047,1,-2.0642,11.1166,0.200,150,439,14,0,0.123,65,18.91,36704,282.77,0,0,40.000(50.000%)(2.143m),50.000(50.000%)(3.214m),24.038(24.038%)(0.433m),14.334(14.334%)(0.000m),9.493(11.867%)(0.000m),40.000(100.000%)(3.214m),10.732(26.831%)(0.078m),529.407,3654.021
1048,1,1.1597,10.7612,0.194,204,602,17,16,0.123,75,18.89,36725,362.86,0,0,28.000(35.000%)(0.857m),50.000(50.000%)(3.214m),49.152(49.152%)(3.123m),20.196(20.196%)(0.021m),11.142(13.927%)(0.000m),25.000(62.500%)(1.607m),9.856(24.639%)(0.000m),636.477,3466.892
1049,1,12.6851,10.6841,0.198,489,1464,16,99,0.123,100,18.97,36774,848.00,1,1,23.252(29.065%)(0.348m),47.000(47.000%)(2.893m),50.000(50.000%)(3.214m),40.000(40.000%)(2.143m),25.000(31.250%)(0.536m),16.429(41.073%)(0.689m),18.000(45.000%)(0.857m),468.612,3328.009
1050,1,0.3990,10.4174,0.207,200,565,29,8,0.122,70,18.95,36794,355.33,0,0,12.410(15.513%)(0.000m),25.657(25.657%)(0.606m),47.000(47.000%)(2.893m),37.000(37.000%)(1.821m),29.000(36.250%)(0.964m),9.682(24.206%)(0.000m),40.000(100.000%)(3.214m),245.703,3628.253
1051,1,14.6848,10.7142,0.195,436,1348,33,94,0.122,100,19.03,36838,764.77,1,1,19.000(23.750%)(0.000m),43.000(43.000%)(2.464m),56.000(56.000%)(3.857m),42.000(42.000%)(2.357m),23.722(29.653%)(0.399m),13.000(32.500%)(0.321m),16.743(41.856%)(0.722m),359.597,2856.121
1052,1,18.4308,11.0534,0.200,466,1411,15,56,0.122,100,19.11,36885,889.52,2,1,27.234(34.042%)(0.775m),55.139(55.139%)(3.765m),48.000(48.000%)(3.000m),38.000(38.000%)(1.929m),26.000(32.500%)(0.643m),19.287(48.216%)(0.995m),18.000(45.000%)(0.857m),297.611,3512.899
1053,1,14.9397,11.1533,0.209,428,1329,26,0,0.122,100,19.18,36928,768.70,3,1,31.000(38.750%)(1.179m),54.000(54.000%)(3.643m),68.000(68.000%)(5.143m),41.817(41.817%)(2.338m),19.704(24.630%)(0.000m),22.000(55.000%)(1.286m),13.852(34.629%)(0.413m),556.994,2939.802
1054,1,-0.0169,10.8653,0.213,202,604,52,0,0.121,75,19.17,36949,368.40,0,0,40.000(50.000%)(2.143m),54.000(54.000%)(3.643m),68.000(68.000%)(5.143m),24.338(24.338%)(0.465m),12.125(15.156%)(0.000m),32.000(80.000%)(2.357m),9.704(24.260%)(0.000m),647.598,3529.277
1055,1,13.6245,10.8695,0.207,438,1352,41,87,0.121,100,19.24,36993,787.81,1,1,16.424(20.530%)(0.000m),35.301(35.301%)(1.639m),56.000(56.000%)(3.857m),47.000(47.000%)(2.893m),29.000(36.250%)(0.964m),11.513(28.782%)(0.162m),22.000(55.000%)(1.286m),669.523,3198.765
1056,1,16.1730,10.8552,0.202,430,1334,59,10,0.121,100,19.32,37036,786.07,2,1,30.000(37.500%)(1.071m),54.000(54.000%)(3.643m),68.000(68.000%)(5.143m),36.331(36.331%)(1.750m),17.001(21.252%)(0.000m),21.000(52.500%)(1.179m),11.934(29.836%)(0.207m),592.727,3067.858
1057,1,18.2660,10.9703,0.192,434,1341,0,58,0.121,100,19.39,37080,775.97,3,1,28.404(35.504%)(0.900m),59.151(59.151%)(4.195m),67.000(67.000%)(5.036m),51.000(51.000%)(3.321m),27.000(33.750%)(0.750m),20.139(50.349%)(1.086m),18.000(45.000%)(0.857m),910.489,3308.530
1058,1,16.1780,11.0093,0.216,414,1299,9,117,0.120,100,19.47,37122,740.99,4,1,24.624(30.780%)(0.495m),51.582(51.582%)(3.384m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),17.395(43.487%)(0.792m),20.000(50.000%)(1.071m),234.966,2858.770
1059,1,11.3163,11.2369,0.199,419,1313,28,119,0.120,100,19.55,37164,731.45,5,1,24.624(30.780%)(0.495m),46.000(46.000%)(2.786m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),22.000(27.500%)(0.214m),17.395(43.487%)(0.792m),14.000(35.000%)(0.429m),234.966,2687.768
1060,1,14.0264,11.2512,0.205,428,1330,58,75,0.120,100,19.62,37207,667.74,6,1,28.000(35.000%)(0.857m),37.000(37.000%)(1.821m),46.000(46.000%)(2.786m),38.919(38.919%)(2.027m),18.237(22.796%)(0.000m),20.000(50.000%)(1.071m),12.800(32.000%)(0.300m),363.095,2885.749
1061,1,13.5545,11.2483,0.215,447,1370,55,65,0.120,100,19.70,37252,699.65,7,1,24.000(30.000%)(0.429m),51.000(51.000%)(3.321m),64.000(64.000%)(4.714m),39.933(39.933%)(2.136m),18.751(23.438%)(0.000m),14.000(35.000%)(0.429m),13.168(32.921%)(0.339m),742.389,3440.912
1062,1,19.5591,11.5718,0.212,444,1363,17,55,0.120,100,19.77,37297,770.61,8,1,25.690(32.113%)(0.610m),53.709(53.709%)(3.612m),46.000(46.000%)(2.786m),35.000(35.000%)(1.607m),22.000(27.500%)(0.214m),18.166(45.416%)(0.875m),20.000(50.000%)(1.071m),150.540,3337.270
1063,1,14.2616,11.5512,0.210,439,1353,2,34,0.119,100,19.85,37341,705.68,9,1,28.407(35.509%)(0.901m),57.027(57.027%)(3.967m),59.000(59.000%)(4.179m),41.000(41.000%)(2.250m),28.000(35.000%)(0.857m),20.145(50.363%)(1.087m),20.000(50.000%)(1.071m),474.226,2884.812
1064,1,-1.6096,11.5073,0.220,155,447,9,18,0.119,65,19.83,37357,237.42,0,0,22.000(27.500%)(0.214m),26.000(26.000%)(0.643m),52.000(52.000%)(3.429m),70.140(70.140%)(5.372m),40.823(51.029%)(2.231m),40.000(100.000%)(3.214m),38.401(96.002%)(3.043m),24.697,2993.682
1065,1,15.7297,11.4740,0.219,429,1332,74,94,0.119,100,19.91,37400,727.08,1,1,23.000(28.750%)(0.321m),35.000(35.000%)(1.607m),43.000(43.000%)(2.464m),46.354(46.354%)(2.824m),22.001(27.501%)(0.214m),18.000(45.000%)(0.857m),15.498(38.744%)(0.589m),225.318,2663.351
1066,1,13.3140,11.7378,0.198,483,1449,32,119,0.119,100,19.98,37449,854.75,2,1,27.767(34.708%)(0.832m),55.111(55.111%)(3.762m),44.000(44.000%)(2.571m),37.000(37.000%)(1.821m),25.000(31.250%)(0.536m),19.732(49.329%)(1.043m),14.000(35.000%)(0.429m),408.234,3431.396
1067,1,17.3927,11.7862,0.207,419,1310,31,64,0.118,100,20.06,37491,752.33,3,1,20.675(25.844%)(0.072m),43.707(43.707%)(2.540m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),14.549(36.372%)(0.487m),20.000(50.000%)(1.071m),234.966,2860.567
1068,1,12.7103,11.7402,0.205,432,1340,48,181,0.118,100,20.13,37535,786.49,4,1,26.000(32.500%)(0.643m),36.000(36.000%)(1.714m),41.000(41.000%)(2.250m),31.000(31.000%)(1.179m),21.000(26.250%)(0.107m),19.037(47.593%)(0.968m),15.000(37.500%)(0.536m),92.946,2645.043
1069,1,17.2258,11.7902,0.204,415,1302,5,41,0.118,100,20.21,37577,762.33,5,1,29.188(36.485%)(0.984m),60.729(60.729%)(4.364m),55.000(55.000%)(3.750m),41.000(41.000%)(2.250m),27.000(33.750%)(0.750m),20.710(51.776%)(1.148m),23.000(57.500%)(1.393m),328.717,2890.103
1070,1,16.2742,11.8048,0.186,443,1362,62,23,0.118,100,20.28,37622,772.75,6,1,14.708(18.385%)(0.000m),31.652(31.652%)(1.248m),46.000(46.000%)(2.786m),34.000(34.000%)(1.500m),25.000(31.250%)(0.536m),10.309(25.772%)(0.033m),25.000(62.500%)(1.607m),135.777,3041.614
1071,1,20.2738,11.8597,0.219,436,1346,10,63,0.117,100,20.35,37666,776.30,7,1,26.685(33.356%)(0.716m),55.691(55.691%)(3.824m),52.000(52.000%)(3.429m),36.000(36.000%)(1.714m),25.000(31.250%)(0.536m),18.886(47.215%)(0.952m),18.000(45.000%)(0.857m),232.731,2995.784
1072,1,19.2751,11.9883,0.211,415,1300,30,35,0.117,100,20.43,37708,748.99,8,1,20.820(26.025%)(0.088m),43.558(43.558%)(2.524m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),14.653(36.631%)(0.498m),21.000(52.500%)(1.179m),234.966,2923.224
1073,1,15.1565,12.0295,0.224,422,1318,32,94,0.117,100,20.50,37751,701.61,9,1,20.486(25.608%)(0.052m),43.011(43.011%)(2.465m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),14.412(36.031%)(0.473m),21.000(52.500%)(1.179m),234.966,2838.018
1074,1,17.4339,12.0970,0.201,416,1303,49,0,0.117,100,20.58,37793,681.72,10,1,32.000(40.000%)(1.286m),61.000(61.000%)(4.393m),74.000(74.000%)(5.786m),32.490(32.490%)(1.338m),15.010(18.763%)(0.000m),23.000(57.500%)(1.393m),10.508(26.270%)(0.054m),651.422,3087.174
1075,1,18.2306,12.1923,0.198,419,1309,9,39,0.116,100,20.65,37835,691.17,11,1,29.558(36.948%)(1.024m),61.460(61.460%)(4.442m),51.000(51.000%)(3.321m),39.000(39.000%)(2.036m),24.000(30.000%)(0.429m),20.995(52.486%)(1.178m),21.000(52.500%)(1.179m),283.644,2894.757
1076,1,2.0814,12.2030,0.201,344,1045,19,108,0.116,90,20.63,37870,602.90,0,0,25.000(31.250%)(0.536m),36.000(36.000%)(1.714m),49.000(49.000%)(3.107m),20.000(20.000%)(0.000m),12.000(15.000%)(0.000m),21.263(53.157%)(1.207m),11.000(27.500%)(0.107m),209.266,3076.722
1077,1,15.0837,12.5043,0.188,435,1345,26,48,0.116,100,20.71,37914,746.26,1,1,27.000(33.750%)(0.750m),48.000(48.000%)(3.000m),63.000(63.000%)(4.607m),42.038(42.038%)(2.361m),19.832(24.790%)(0.000m),19.000(47.500%)(0.964m),13.951(34.877%)(0.423m),545.887,3574.641
1078,1,16.8913,12.7953,0.212,423,1320,23,66,0.116,100,20.78,37957,711.82,2,1,22.000(27.500%)(0.214m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),50.000(50.000%)(3.214m),24.768(30.960%)(0.511m),16.000(40.000%)(0.643m),17.499(43.748%)(0.804m),393.617,2771.696
1079,1,0.9548,12.5342,0.184,201,602,22,30,0.116,75,20.76,37978,335.86,0,0,26.000(32.500%)(0.643m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),26.053(26.053%)(0.648m),12.601(15.752%)(0.000m),22.000(55.000%)(1.286m),9.832(24.579%)(0.000m),365.250,3226.304
1080,1,-2.7017,12.2011,0.193,231,680,24,45,0.115,75,20.74,38002,416.43,0,0,18.000(22.500%)(0.000m),58.000(58.000%)(4.071m),77.000(77.000%)(6.107m),59.901(59.901%)(4.275m),28.777(35.971%)(0.940m),12.000(30.000%)(0.214m),20.410(51.026%)(1.115m),743.439,3964.955
1081,1,1.4927,12.2260,0.209,346,1048,59,31,0.115,90,20.72,38037,485.53,0,0,23.156(28.945%)(0.338m),43.000(43.000%)(2.464m),55.000(55.000%)(3.750m),24.000(24.000%)(0.429m),12.000(15.000%)(0.000m),16.333(40.832%)(0.679m),10.000(25.000%)(0.000m),329.384,2886.498
1082,1,15.5358,12.3077,0.195,419,1311,9,22,0.115,100,20.79,38079,482.54,1,1,28.782(35.978%)(0.941m),57.836(57.836%)(4.054m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),25.000(31.250%)(0.536m),20.415(51.038%)(1.116m),23.000(57.500%)(1.393m),234.966,2823.058
1083,1,19.7118,12.6637,0.217,437,1348,2,27,0.115,100,20.87,38123,477.92,2,1,24.920(31.150%)(0.527m),50.953(50.953%)(3.316m),59.000(59.000%)(4.179m),46.000(46.000%)(2.786m),34.000(42.500%)(1.500m),17.612(44.029%)(0.816m),20.000(50.000%)(1.071m),669.994,3142.218
1084,1,16.3089,12.8370,0.228,431,1336,11,61,0.114,100,20.94,38167,496.43,3,1,24.961(31.201%)(0.531m),51.119(51.119%)(3.334m),49.000(49.000%)(3.107m),37.000(37.000%)(1.821m),23.000(28.750%)(0.321m),17.638(44.096%)(0.818m),20.000(50.000%)(1.071m),183.946,3316.436
1085,1,1.1045,12.4807,0.208,266,774,43,45,0.114,80,20.92,38194,298.04,0,0,11.768(14.710%)(0.000m),22.382(22.382%)(0.255m),37.000(37.000%)(1.821m),30.000(30.000%)(1.071m),24.000(30.000%)(0.429m),9.905(24.761%)(0.000m),21.000(52.500%)(1.179m),201.042,3296.536
1086,1,-0.5312,12.1702,0.211,161,460,31,17,0.114,65,20.90,38211,171.68,0,0,43.240(54.051%)(2.490m),71.489(71.489%)(5.517m),30.000(30.000%)(1.071m),23.000(23.000%)(0.321m),22.000(27.500%)(0.214m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3466.909
1087,1,20.1402,12.1965,0.201,414,1299,9,45,0.114,100,20.98,38253,495.54,1,1,24.624(30.780%)(0.495m),51.582(51.582%)(3.384m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),17.395(43.487%)(0.792m),21.000(52.500%)(1.179m),234.966,2866.443
1088,1,18.4713,12.2824,0.223,420,1312,9,42,0.113,100,21.05,38295,666.05,2,1,26.032(32.540%)(0.646m),54.390(54.390%)(3.685m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),27.000(33.750%)(0.750m),18.414(46.034%)(0.901m),21.000(52.500%)(1.179m),338.741,2979.381
1089,1,15.3341,12.3024,0.210,418,1306,9,92,0.113,100,21.12,38337,681.57,3,1,24.873(31.091%)(0.522m),52.078(52.078%)(3.437m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),17.575(43.937%)(0.812m),20.000(50.000%)(1.071m),234.966,2794.961
1090,1,13.7358,12.2702,0.221,420,1313,9,74,0.113,100,21.19,38379,628.53,4,1,30.146(37.683%)(1.087m),47.000(47.000%)(2.893m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),26.000(32.500%)(0.643m),21.408(53.521%)(1.222m),19.000(47.500%)(0.964m),338.741,2718.456
1091,1,1.2560,11.9941,0.224,181,502,29,14,0.113,65,21.17,38398,291.86,0,0,46.067(57.584%)(2.793m),82.568(82.568%)(6.704m),35.000(35.000%)(1.607m),25.000(25.000%)(0.536m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3551.611
1092,1,0.6476,11.7473,0.200,203,579,21,0,0.113,70,21.15,38419,347.09,0,0,35.000(43.750%)(1.607m),47.000(47.000%)(2.893m),49.893(49.893%)(3.203m),20.500(20.500%)(0.054m),11.310(14.137%)(0.000m),32.000(80.000%)(2.357m),10.004(25.010%)(0.000m),753.912,3891.928
1093,1,-0.3074,11.7475,0.183,243,715,34,19,0.112,80,21.13,38444,369.41,0,0,10.701(13.376%)(0.000m),18.768(18.768%)(0.000m),42.005(42.005%)(2.358m),39.000(39.000%)(2.036m),27.000(33.750%)(0.750m),9.822(24.554%)(0.000m),23.000(57.500%)(1.393m),336.917,3198.611
1094,1,0.9572,11.4175,0.191,390,1142,114,71,0.112,90,21.12,38483,562.29,0,0,18.599(23.249%)(0.000m),34.000(34.000%)(1.500m),28.000(28.000%)(0.857m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),13.061(32.652%)(0.328m),10.000(25.000%)(0.000m),153.523,3454.653
1095,1,15.8349,11.3838,0.209,420,1315,68,79,0.112,100,21.19,38525,566.29,1,1,22.000(27.500%)(0.214m),37.000(37.000%)(1.821m),49.000(49.000%)(3.107m),40.304(40.304%)(2.175m),18.986(23.733%)(0.000m),18.000(45.000%)(0.857m),13.343(33.358%)(0.358m),166.983,2647.268
1096,1,12.6726,11.2652,0.221,441,1358,39,149,0.112,100,21.26,38570,647.41,2,1,29.763(37.204%)(1.046m),41.000(41.000%)(2.250m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),19.000(23.750%)(0.000m),21.137(52.842%)(1.193m),14.000(35.000%)(0.429m),254.518,2741.919
1097,1,0.7267,11.3210,0.227,193,580,26,35,0.111,70,21.24,38590,307.35,0,0,11.206(14.007%)(0.000m),19.654(19.654%)(0.000m),43.988(43.988%)(2.570m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),10.285(25.713%)(0.031m),21.000(52.500%)(1.179m),234.966,3204.179
1098,1,13.7807,11.5734,0.200,429,1333,50,75,0.111,100,21.31,38633,668.00,1,1,27.000(33.750%)(0.750m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),35.517(35.517%)(1.663m),16.590(20.737%)(0.000m),19.000(47.500%)(0.964m),11.638(29.094%)(0.175m),393.617,2867.227
1099,1,15.4543,11.6288,0.209,454,1385,26,53,0.111,100,21.38,38679,646.75,2,1,19.706(24.633%)(0.000m),41.234(41.234%)(2.275m),68.000(68.000%)(5.143m),37.000(37.000%)(1.821m),26.000(32.500%)(0.643m),13.866(34.666%)(0.414m),20.000(50.000%)(1.071m),418.943,3313.519
1100,1,15.2156,11.9251,0.222,442,1360,37,0,0.111,100,21.45,38724,650.77,3,1,21.573(26.966%)(0.169m),45.477(45.477%)(2.730m),65.000(65.000%)(4.821m),51.000(51.000%)(3.321m),31.000(38.750%)(1.179m),15.200(37.999%)(0.557m),22.000(55.000%)(1.286m),659.843,3313.470
1101,1,13.0059,11.8916,0.194,462,1403,19,108,0.111,100,21.53,38771,560.29,4,1,24.000(30.000%)(0.429m),36.000(36.000%)(1.714m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),27.000(33.750%)(0.750m),19.427(48.566%)(1.010m),15.000(37.500%)(0.536m),236.166,3085.746
1102,1,18.3915,11.8908,0.196,424,1321,41,20,0.110,100,21.60,38814,586.31,5,1,34.000(42.500%)(1.500m),50.000(50.000%)(3.214m),64.000(64.000%)(4.714m),33.930(33.930%)(1.493m),15.839(19.799%)(0.000m),21.000(52.500%)(1.179m),11.102(27.756%)(0.118m),518.665,3186.280
1103,1,11.0411,11.8128,0.208,418,1312,50,175,0.110,100,21.67,38856,521.09,6,1,24.000(30.000%)(0.429m),31.000(31.000%)(1.179m),44.000(44.000%)(2.571m),38.000(38.000%)(1.929m),19.000(23.750%)(0.000m),20.536(51.339%)(1.129m),14.000(35.000%)(0.429m),98.714,2552.160
1104,1,13.0553,12.0742,0.212,431,1336,0,134,0.110,100,21.74,38900,613.80,7,1,24.699(30.873%)(0.503m),51.731(51.731%)(3.400m),63.000(63.000%)(4.607m),43.000(43.000%)(2.464m),24.000(30.000%)(0.429m),17.449(43.622%)(0.798m),21.000(52.500%)(1.179m),353.430,2981.195
1105,1,17.5920,12.1536,0.212,454,1385,56,49,0.110,100,21.81,38946,656.74,8,1,28.000(35.000%)(0.857m),40.000(40.000%)(2.143m),60.000(60.000%)(4.286m),48.165(48.165%)(3.018m),23.019(28.773%)(0.323m),20.000(50.000%)(1.071m),16.268(40.670%)(0.672m),420.648,3316.660
1106,1,17.5834,12.1818,0.197,422,1316,8,87,0.109,100,21.88,38989,545.45,9,1,26.000(32.500%)(0.643m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),51.368(51.368%)(3.361m),24.516(30.645%)(0.484m),19.000(47.500%)(0.964m),17.317(43.292%)(0.784m),365.250,2792.911
1107,1,-0.1696,11.8131,0.192,188,516,30,0,0.109,65,21.86,39008,288.95,0,0,9.598(11.997%)(0.000m),14.491(14.491%)(0.000m),24.302(24.302%)(0.461m),44.000(44.000%)(2.571m),39.000(48.750%)(2.036m),10.850(27.126%)(0.091m),40.000(100.000%)(3.214m),923.601,4147.285
1108,1,13.8524,11.7666,0.213,430,1336,115,118,0.109,100,21.93,39051,618.15,1,1,16.746(20.933%)(0.000m),32.000(32.000%)(1.286m),43.000(43.000%)(2.464m),38.000(38.000%)(1.929m),21.000(26.250%)(0.107m),11.752(29.381%)(0.188m),15.000(37.500%)(0.536m),183.898,2610.960
1109,1,18.1129,11.9025,0.210,426,1323,20,33,0.109,100,22.00,39094,617.52,2,1,26.000(32.500%)(0.643m),48.000(48.000%)(3.000m),66.000(66.000%)(4.929m),44.449(44.449%)(2.620m),21.085(26.356%)(0.116m),22.000(55.000%)(1.286m),14.847(37.118%)(0.519m),621.535,2980.538
1110,1,13.5426,11.8928,0.213,412,1294,0,80,0.109,100,22.07,39136,580.50,3,1,29.034(36.293%)(0.968m),50.000(50.000%)(3.214m),66.000(66.000%)(4.929m),49.000(49.000%)(3.107m),28.000(35.000%)(0.857m),20.599(51.497%)(1.136m),20.000(50.000%)(1.071m),543.281,2893.379
1111,1,-1.6858,11.5880,0.234,231,665,28,48,0.108,75,22.05,39160,356.13,0,0,29.685(37.106%)(1.038m),59.394(59.394%)(4.221m),65.000(65.000%)(4.821m),44.000(44.000%)(2.571m),16.000(20.000%)(0.000m),21.072(52.680%)(1.186m),10.000(25.000%)(0.000m),417.623,3620.649
1112,1,1.0901,11.2186,0.190,323,997,77,63,0.108,90,22.03,39193,494.14,0,0,20.486(25.608%)(0.052m),42.000(42.000%)(2.357m),51.000(51.000%)(3.321m),20.000(20.000%)(0.000m),12.000(15.000%)(0.000m),14.412(36.031%)(0.473m),11.000(27.500%)(0.107m),234.966,2648.194
1113,1,-0.1746,10.9299,0.215,176,522,17,4,0.108,70,22.01,39211,260.44,0,0,13.294(16.617%)(0.000m),29.052(29.052%)(0.970m),75.000(75.000%)(5.893m),61.000(61.000%)(4.393m),31.000(38.750%)(1.179m),9.594(23.984%)(0.000m),40.000(100.000%)(3.214m),808.149,3717.928
1114,1,0.6768,10.9756,0.216,317,939,37,48,0.108,85,21.99,39243,452.18,0,0,25.583(31.978%)(0.598m),45.000(45.000%)(2.679m),18.494(18.494%)(0.000m),12.160(12.160%)(0.000m),8.624(10.780%)(0.000m),18.091(45.227%)(0.867m),11.054(27.634%)(0.113m),136.683,3422.214
1115,1,14.5943,10.9529,0.208,428,1331,50,78,0.108,100,22.06,39286,640.42,1,1,17.425(21.781%)(0.000m),37.167(37.167%)(1.839m),49.000(49.000%)(3.107m),39.000(39.000%)(2.036m),25.000(31.250%)(0.536m),12.236(30.590%)(0.240m),19.000(47.500%)(0.964m),235.519,2826.944
1116,1,14.6721,10.9801,0.192,417,1307,49,66,0.107,100,22.13,39328,671.03,2,1,23.000(28.750%)(0.321m),69.000(69.000%)(5.250m),86.000(86.000%)(7.071m),40.830(40.830%)(2.232m),19.221(24.026%)(0.000m),17.000(42.500%)(0.750m),13.514(33.784%)(0.376m),856.767,3251.450
1117,1,9.1571,10.8154,0.198,451,1383,64,158,0.107,100,22.20,39374,691.51,3,1,25.000(31.250%)(0.536m),33.000(33.000%)(1.393m),40.000(40.000%)(2.143m),31.000(31.000%)(1.179m),16.000(20.000%)(0.000m),20.234(50.586%)(1.097m),11.000(27.500%)(0.107m),137.360,2906.483
1118,1,15.7264,10.8757,0.207,447,1371,60,29,0.107,100,22.27,39419,698.40,4,1,14.258(17.822%)(0.000m),30.952(30.952%)(1.173m),49.000(49.000%)(3.107m),39.000(39.000%)(2.036m),26.000(32.500%)(0.643m),9.981(24.953%)(0.000m),22.000(55.000%)(1.286m),291.314,3180.327
1119,1,15.8213,10.8476,0.217,463,1408,64,90,0.107,100,22.34,39466,703.54,5,1,16.000(20.000%)(0.000m),35.000(35.000%)(1.607m),52.000(52.000%)(3.429m),42.865(42.865%)(2.450m),20.283(25.353%)(0.030m),12.000(30.000%)(0.214m),14.272(35.681%)(0.458m),285.902,3012.883
1120,1,-0.1513,10.5191,0.206,195,569,28,34,0.106,70,22.32,39486,315.53,0,0,10.755(13.444%)(0.000m),17.621(17.621%)(0.000m),34.040(34.040%)(1.504m),37.000(37.000%)(1.821m),21.000(26.250%)(0.107m),10.755(26.888%)(0.081m),23.000(57.500%)(1.393m),179.928,3704.241
